EmployeeId,Age,Attrition,DailyRate,DistanceFromHome,Education,EmployeeCount,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobSatisfaction,MonthlyRate,Over18,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TrainingTimesLastYear,YearsSinceLastPromotion,outlier,MonthlyIncome_Log,YearsAtCompany_Winsorized,TotalWorkingYears_Rank,NumCompaniesWorked_Robust,IncomePerYearWorked,OverTime_Numeric,WorkLifeBalanceScore,LevelRoleGap,PromotionRate,RetentionScore,SatisfactionConsistency,TravelIntensity,PerformancePayRatio,RiskScore,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,OverTime_Yes,SalaryBand_Medium,SalaryBand_High,SalaryBand_Very High,YearsSinceLastPromotion_Binned_Medium (3-5),YearsSinceLastPromotion_Binned_Long (6-10),YearsSinceLastPromotion_Binned_Very Long (>10)
1247,29,1,428,9,3,1,2,52,1,2,14630,Y,3,3,80,0,3,2,1,7.923348211930154,2,0.07346938775510205,-0.3333333333333333,1380.0,0,3,0.6,1.0,1.0,1,1,0.23076923076923078,0,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
1248,29,0,590,4,3,1,4,91,2,1,10007,Y,3,3,80,1,2,0,1,7.6544432264701125,1,0.03537414965986395,-0.3333333333333333,2109.0,0,3,1.0,0.0,1.0,2,1,0.23076923076923078,1,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1249,30,0,990,7,3,1,3,64,3,3,7152,Y,3,2,80,2,2,0,1,7.150701457592526,1,0.03537414965986395,-0.3333333333333333,1274.0,0,2,1.0,0.0,1.0,1,0,0.23076923076923078,0,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1250,43,1,807,17,3,1,3,38,2,3,15587,Y,3,4,80,1,4,0,1,7.798933310041217,1,0.2578231292517007,2.3333333333333335,406.1666666666667,1,2,1.0,0.0,0.16666666666666666,1,2,0.1875,1,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False
1251,50,0,1452,11,3,1,3,53,3,2,17053,Y,3,2,80,0,5,4,1,9.899830875032585,5,0.8710884353741497,0.3333333333333333,948.8571428571429,0,3,4.2,0.8,0.23809523809523808,0,1,0.2,0,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False
1252,29,0,461,1,3,1,4,70,4,3,23060,Y,3,4,80,0,5,0,1,8.747510946478448,3,0.5595238095238095,2.0,629.4,1,3,1.6,0.0,0.3,1,2,0.25,1,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
1253,31,0,1082,1,4,1,3,87,3,2,18775,Y,3,2,80,0,4,1,1,7.824845691026856,1,0.03537414965986395,-0.3333333333333333,2501.0,0,3,0.8,1.0,1.0,0,1,0.17647058823529413,0,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
1254,38,0,1336,2,3,1,1,100,3,2,7129,Y,3,4,80,3,3,3,1,7.860570785538664,11,0.6976190476190476,1.0,199.3846153846154,0,3,-1.0,0.2727272727272727,0.8461538461538461,2,0,0.23076923076923078,1,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1255,41,0,1200,22,3,1,4,75,3,4,13953,Y,3,1,80,2,4,3,1,8.60666819784384,6,0.669047619047619,0.3333333333333333,455.5833333333333,1,1,1.6,0.5,0.5,3,2,0.21428571428571427,2,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False
1256,36,0,559,12,4,1,3,76,3,3,12421,Y,3,2,80,2,2,1,1,8.447628728030327,3,0.32789115646258504,2.3333333333333335,666.1428571428571,1,2,1.6,0.3333333333333333,0.42857142857142855,1,1,0.25,1,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,False,False
1257,41,0,857,10,3,1,4,91,2,1,12888,Y,3,2,80,1,2,7,1,9.751617603198001,7,0.8710884353741497,0.6666666666666666,818.1428571428571,0,2,2.8,1.0,0.3333333333333333,1,2,0.23076923076923078,1,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1258,52,0,1053,1,2,1,4,70,3,4,13829,Y,3,2,80,1,2,7,1,9.746833742490752,9,0.9384353741496598,0.0,657.6538461538462,0,2,2.4,0.7777777777777778,0.34615384615384615,2,1,0.2,0,False,True,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False
1259,40,0,523,2,3,1,3,98,3,4,22455,Y,3,3,80,0,4,8,1,8.447199819595703,9,0.45816326530612245,-0.3333333333333333,517.8888888888889,0,3,0.3999999999999999,0.8888888888888888,1.0,1,1,0.23076923076923078,0,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
1260,49,0,636,10,4,1,3,35,3,1,25594,Y,3,4,80,0,4,1,1,9.834458966125691,3,0.889795918367347,2.3333333333333335,848.4090909090909,1,2,4.6,0.3333333333333333,0.13636363636363635,3,2,0.2727272727272727,2,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False
1261,27,0,205,10,3,1,4,98,2,4,7100,Y,3,4,80,0,3,4,1,8.660427359502146,6,0.2578231292517007,-0.3333333333333333,961.5,1,2,1.6,0.6666666666666666,1.0,0,1,0.2727272727272727,1,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False
1262,38,0,371,2,3,1,4,45,3,4,4306,Y,3,3,80,0,3,1,1,8.280204233279974,3,0.2578231292517007,1.0,657.3333333333334,1,2,0.6,0.3333333333333333,0.5,1,1,0.2727272727272727,1,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,True,False,False,False,False,False
1263,51,0,541,2,3,1,2,52,3,2,15395,Y,3,2,80,0,5,3,1,9.268326221174837,4,0.7204081632653061,0.0,756.8571428571429,0,3,2.6,0.75,0.2857142857142857,0,2,0.2727272727272727,0,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False
1264,40,0,896,2,3,1,3,68,3,3,8045,Y,3,3,80,1,3,1,1,7.76046702921342,3,0.3904761904761905,0.0,293.125,0,4,0.8,0.3333333333333333,0.375,0,1,0.21428571428571427,0,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1265,29,0,1401,6,1,1,2,54,3,4,26342,Y,3,1,80,1,5,0,1,8.049427057110695,10,0.5595238095238095,-0.3333333333333333,313.1,0,3,-0.6000000000000001,0.0,1.0,3,1,0.23076923076923078,1,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
1266,40,0,658,10,4,1,1,67,2,2,20652,Y,3,2,80,1,2,0,1,9.18049952996516,1,0.6404761904761904,0.0,882.2727272727273,0,2,3.0,0.0,0.09090909090909091,0,1,0.25,1,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
1267,51,0,942,3,3,1,1,53,3,3,22984,Y,3,4,80,0,2,2,1,9.481664377815145,2,0.7445578231292517,0.0,874.4,0,3,2.6,1.0,0.13333333333333333,1,1,0.2727272727272727,1,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False
1268,34,0,653,10,4,1,4,92,2,3,15332,Y,3,2,80,1,3,7,1,8.529911963824013,8,0.3904761904761905,-0.3333333333333333,632.875,0,2,1.6,0.875,1.0,1,2,0.21428571428571427,0,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
1269,30,0,317,2,3,1,3,43,1,4,24793,Y,4,3,80,0,2,0,1,8.714731714015052,5,0.6404761904761904,0.0,553.7272727272727,0,3,1.2,0.0,0.45454545454545453,1,1,0.2,0,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False
1270,49,0,1023,2,3,1,4,63,2,2,13243,Y,3,4,80,0,3,0,1,8.592486175451668,9,0.7945578231292517,0.0,317.05882352941177,0,2,0.8,0.0,0.5294117647058824,2,2,0.21428571428571427,0,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False
1271,29,0,232,19,3,1,4,34,3,4,22645,Y,3,2,80,2,2,1,1,8.35772841676521,3,0.3904761904761905,0.6666666666666666,532.75,0,4,1.6,0.3333333333333333,0.375,2,1,0.25,0,False,True,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
1272,35,0,662,1,5,1,3,94,3,2,11439,Y,3,1,80,2,3,0,1,8.895081531754167,10,0.5595238095238095,-0.3333333333333333,729.5,0,3,1.4,0.0,1.0,1,1,0.23076923076923078,1,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False
1273,45,0,1234,11,2,1,4,90,3,4,5404,Y,3,2,80,1,4,1,1,9.77854771798028,9,0.9384353741496598,0.3333333333333333,678.8461538461538,0,4,3.4,0.1111111111111111,0.34615384615384615,2,1,0.23076923076923078,0,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False
1274,50,0,333,22,5,1,3,88,1,4,24450,Y,3,4,80,0,2,13,-1,9.575816471867984,20,0.9782312925170068,-0.3333333333333333,450.34375,1,2,2.8,0.40625,1.0,0,2,0.23076923076923078,1,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True
1275,43,0,1082,27,3,1,3,83,3,1,11535,Y,3,3,80,1,1,0,1,9.289243969571649,8,0.8149659863945579,2.0,601.1111111111111,0,3,1.6,0.0,0.4444444444444444,2,2,0.2727272727272727,1,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False
1276,32,1,267,29,4,1,3,49,2,2,15919,Y,3,3,80,0,3,4,1,7.950854857719988,6,0.2578231292517007,-0.3333333333333333,472.8333333333333,0,3,0.6,0.6666666666666666,1.0,1,1,0.23076923076923078,0,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
1277,47,0,359,2,4,1,1,82,3,3,26703,Y,3,2,80,2,2,5,-1,9.75091895389152,20,0.9384353741496598,0.3333333333333333,660.3461538461538,0,4,0.6000000000000001,0.25,0.7692307692307693,1,1,0.15789473684210525,1,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False
1278,51,0,1405,11,2,1,4,82,2,2,24439,Y,3,2,80,0,1,0,1,9.483644576482009,5,0.9608843537414966,0.3333333333333333,453.17241379310343,0,2,3.6,0.0,0.1724137931034483,0,1,0.1875,0,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
1279,46,0,566,7,2,1,4,75,3,3,24208,Y,3,2,80,1,3,0,1,9.291551627401006,8,0.6976190476190476,1.3333333333333333,834.2307692307693,0,3,1.6,0.0,0.6153846153846154,1,1,0.23076923076923078,0,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
1280,44,1,1376,1,2,1,2,91,2,1,2326,Y,3,4,80,1,1,3,1,9.257510176452573,20,0.9180272108843538,2.3333333333333335,436.75,0,3,1.8,0.15,0.8333333333333334,3,1,0.21428571428571427,1,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
1281,29,0,694,1,3,1,4,87,2,4,3423,Y,3,2,80,2,2,1,1,9.688126141663973,7,0.45816326530612245,0.3333333333333333,1791.5555555555557,0,2,2.6,0.14285714285714285,0.7777777777777778,2,1,0.21428571428571427,0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
1282,46,0,526,1,2,1,2,92,3,1,2137,Y,4,3,80,3,2,15,1,9.254739959272866,20,0.9180272108843538,-0.3333333333333333,435.5416666666667,0,3,0.3999999999999999,0.625,1.0,2,1,0.16,1,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
1283,48,0,365,4,5,1,3,89,2,4,5602,Y,4,2,80,1,3,2,1,9.629248055780836,2,0.904421768707483,0.0,660.9565217391304,0,3,3.6,1.0,0.08695652173913043,2,2,0.16,0,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False
1284,40,0,1142,8,2,1,4,72,3,4,8841,Y,3,3,80,0,2,2,1,8.311398278436641,2,0.3904761904761905,0.3333333333333333,508.625,1,2,1.6,1.0,0.25,1,0,0.16666666666666666,1,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
1285,29,1,341,1,3,1,2,48,2,3,23522,Y,3,3,80,3,3,0,1,7.937731775260109,3,0.18537414965986396,1.3333333333333333,560.0,1,2,0.6,0.0,0.6,0,1,0.15789473684210525,1,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
1286,40,0,759,2,2,1,4,46,3,2,22553,Y,3,3,80,2,5,1,1,8.651024539049757,5,0.3904761904761905,1.6666666666666667,714.375,0,3,1.2,0.2,0.625,1,1,0.25,0,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1287,30,1,334,26,4,1,3,52,2,1,22967,Y,3,3,80,0,5,0,1,8.80941494391005,6,0.45816326530612245,1.0,744.0,0,2,1.4,0.0,0.6666666666666666,2,2,0.2,1,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
1288,42,0,932,1,2,1,4,43,2,4,4051,Y,3,4,80,1,4,0,1,8.70996000607173,4,0.3904761904761905,2.3333333333333335,757.75,1,2,1.4,0.0,0.5,0,1,0.23076923076923078,1,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False
1289,41,0,509,2,4,1,1,62,2,3,2112,Y,3,1,80,0,3,0,1,8.826441041782578,8,0.5595238095238095,0.0,681.1,1,2,0.6000000000000001,0.0,0.8,2,0,0.17647058823529413,3,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
1290,42,0,335,23,2,1,4,37,2,3,14811,Y,3,4,80,0,2,3,1,8.374015421739909,20,0.8493197278911565,-0.3333333333333333,216.6,0,3,0.19999999999999996,0.15,1.0,1,0,0.25,0,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False
1291,42,0,495,2,1,1,3,37,3,3,26582,Y,3,4,80,0,3,2,1,9.790430830243832,20,0.8710884353741497,-0.6666666666666666,850.5238095238095,1,1,2.4,0.1,0.9523809523809523,1,0,0.23076923076923078,1,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False
1292,25,0,622,13,1,1,2,40,3,3,26376,Y,3,3,80,0,1,0,1,7.64826303090192,7,0.32789115646258504,-0.3333333333333333,299.42857142857144,0,3,0.19999999999999996,0.0,1.0,0,1,0.2727272727272727,0,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1293,32,0,585,10,3,1,1,56,3,3,17360,Y,3,1,80,1,3,1,1,8.141481041457421,5,0.5595238095238095,1.3333333333333333,343.3,0,2,0.6,0.2,0.5,2,2,0.23076923076923078,2,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False
1294,43,0,1422,2,4,1,1,92,3,4,19246,Y,4,3,80,1,5,7,1,8.644002038279933,7,0.32789115646258504,-0.3333333333333333,810.7142857142857,0,3,0.6000000000000001,1.0,1.0,1,2,0.2,1,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False
1295,26,0,482,1,2,1,2,90,2,3,14908,Y,3,3,80,1,3,1,1,7.984121958702927,1,0.03537414965986395,-0.3333333333333333,2933.0,1,1,1.0,1.0,1.0,0,1,0.23076923076923078,1,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False,False,False,False
1296,38,0,903,2,3,1,3,81,3,2,7653,Y,3,1,80,2,2,1,1,8.487970332739334,5,0.32789115646258504,0.6666666666666666,693.5714285714286,0,3,1.6,0.2,0.7142857142857143,1,1,0.2727272727272727,1,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False
1297,31,1,1365,13,4,1,2,46,3,1,11512,Y,3,3,80,0,2,1,1,8.350902451694811,3,0.45816326530612245,0.0,470.3333333333333,0,1,1.8,0.3333333333333333,0.3333333333333333,2,1,0.17647058823529413,2,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
1298,27,0,155,4,3,1,2,87,4,2,5174,Y,4,2,80,1,0,0,1,8.723068501163928,6,0.2578231292517007,-0.3333333333333333,1023.6666666666666,1,2,1.6,0.0,1.0,0,1,0.2,1,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False
1299,41,0,483,6,3,1,4,95,2,2,10110,Y,3,4,80,0,3,1,1,8.704999678440762,5,0.3904761904761905,1.3333333333333333,754.0,1,2,1.2,0.2,0.625,2,1,0.2,1,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False
1300,36,0,429,2,4,1,3,53,3,2,2323,Y,3,4,80,0,2,5,1,8.596189197642735,16,0.8149659863945579,2.3333333333333335,300.55555555555554,1,2,-0.7999999999999998,0.3125,0.8888888888888888,2,1,0.2727272727272727,1,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,True,False,False
1301,38,0,471,12,3,1,1,45,2,1,4284,Y,3,3,80,1,3,1,1,8.746557354543503,4,0.6976190476190476,0.0,483.6923076923077,0,2,1.4,0.25,0.3076923076923077,2,2,0.2,2,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1302,35,0,1258,1,4,1,4,40,4,3,13301,Y,3,3,80,0,0,2,1,7.826842098158293,2,0.32789115646258504,0.3333333333333333,358.0,0,3,0.6,1.0,0.2857142857142857,0,1,0.23076923076923078,0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
1303,45,0,1050,9,4,1,2,65,2,3,17970,Y,3,4,80,1,2,4,1,8.629449873761905,15,0.7445578231292517,-0.3333333333333333,372.8666666666667,0,3,0.0,0.26666666666666666,1.0,1,0,0.23076923076923078,0,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False
1304,47,0,217,3,3,1,4,49,3,3,10225,Y,3,4,80,2,2,11,-1,9.530320210727126,20,0.9527210884353742,2.3333333333333335,491.7857142857143,1,1,3.6,0.5,0.7857142857142857,1,2,0.25,1,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True
