EmployeeId,Age,Attrition,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,MonthlyIncome_Original,MonthlyIncome_Log,YearsAtCompany_Original,YearsAtCompany_Winsorized,YearsSinceLastPromotion_Original,TotalWorkingYears_Original,TotalWorkingYears_Rank,NumCompaniesWorked_Original,NumCompaniesWorked_Robust,IncomePerYearWorked,WorkLifeBalanceScore,LevelRoleGap,PromotionRate,RetentionScore,SatisfactionConsistency,TravelIntensity,PerformancePayRatio,RiskScore,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,OverTime_Yes,SalaryBand_Medium,SalaryBand_High,SalaryBand_Very High,YearsSinceLastPromotion_Binned_Medium (3-5),YearsSinceLastPromotion_Binned_Long (6-10),YearsSinceLastPromotion_Binned_Very Long (>10)
1192,20,0,959,1,3,4,83,2,1,2,2836,11757,1,13,3,4,0,1,0,4,1,0,0,0,2836,7.950502434808851,1,1,0,1,0.03537414965986395,1,-0.3333333333333333,2836.0,4,1.0,0.0,1.0,2,1,0.23076923076923078,0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
1193,32,0,906,7,3,4,91,2,2,3,5484,16985,1,14,3,3,1,13,3,2,13,8,4,8,5484,8.609772372709331,13,13,4,13,0.6976190476190476,1,-0.3333333333333333,421.84615384615387,2,0.3999999999999999,0.3076923076923077,1.0,0,1,0.21428571428571427,0,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False
1194,36,0,635,10,4,2,32,3,3,4,9980,15318,1,14,3,4,0,10,3,2,10,3,9,7,9980,9.208438564686587,10,10,9,10,0.5595238095238095,1,-0.3333333333333333,998.0,2,2.4,0.9,1.0,0,0,0.21428571428571427,0,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False
1195,43,0,394,26,2,3,92,3,4,4,16959,19494,1,12,3,4,2,25,3,4,25,12,4,12,16959,9.738612909345894,25,20,4,25,0.9289115646258503,1,-0.3333333333333333,678.36,3,1.6,0.16,1.0,0,2,0.25,1,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False,False
1196,26,0,575,1,2,1,71,1,1,4,4364,5288,3,14,3,1,1,5,2,3,2,2,2,0,4364,8.381373468273702,2,2,2,5,0.18537414965986396,3,0.3333333333333333,872.8,3,0.6,1.0,0.4,3,2,0.21428571428571427,2,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1197,27,1,1420,2,1,3,85,3,1,1,3041,16346,0,11,3,2,1,5,3,3,4,3,0,2,3041,8.020270472819238,4,4,0,5,0.18537414965986396,0,-0.6666666666666666,608.2,3,0.4,0.0,0.8,1,1,0.2727272727272727,1,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
1198,42,0,1474,5,2,2,97,3,1,3,2093,9260,4,17,3,4,1,8,4,3,2,2,2,0,2093,7.646831391430482,2,2,2,8,0.3904761904761905,4,0.6666666666666666,261.625,3,0.6,1.0,0.25,1,2,0.17647058823529413,0,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1199,34,0,1326,3,3,4,81,1,2,1,4759,15891,3,18,3,4,0,15,2,3,13,9,3,12,4759,8.468002947225466,13,13,3,15,0.7445578231292517,3,0.3333333333333333,317.26666666666665,3,0.19999999999999996,0.23076923076923078,0.8666666666666667,3,1,0.16666666666666666,1,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False
1200,55,1,267,13,4,1,85,4,4,3,13695,9277,6,17,3,3,0,24,2,2,19,7,3,8,13695,9.524859098381523,19,19,3,24,0.9180272108843538,6,1.3333333333333333,570.625,1,2.6,0.15789473684210525,0.7916666666666666,0,1,0.17647058823529413,2,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,True,True,False,False
1201,42,0,1265,3,3,3,95,4,2,4,5231,23726,2,13,3,2,1,17,1,2,5,3,1,3,5231,8.562548893137034,5,5,1,17,0.7945578231292517,2,0.0,307.70588235294116,1,1.4,0.2,0.29411764705882354,2,1,0.23076923076923078,1,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False
1202,50,0,878,1,4,2,94,3,2,3,6728,14255,7,12,3,4,2,12,3,3,6,3,0,1,6728,8.814181823188319,6,6,0,12,0.669047619047619,7,1.6666666666666667,560.6666666666666,3,1.4,0.0,0.5,1,2,0.25,0,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1203,33,0,970,7,3,4,30,3,2,2,4302,13401,0,17,3,3,1,4,3,3,3,2,0,2,4302,8.3670677328386,3,3,0,4,0.13401360544217686,0,-0.6666666666666666,1075.5,3,1.6,0.0,0.75,1,2,0.17647058823529413,0,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False
1204,30,0,1358,24,1,4,67,3,1,3,2693,13335,1,22,4,2,1,1,2,3,1,0,0,0,2693,7.898782356970309,1,1,0,1,0.03537414965986395,1,-0.3333333333333333,2693.0,3,1.0,0.0,1.0,1,1,0.18181818181818182,0,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1205,35,0,982,1,4,4,58,2,1,3,2258,16340,6,12,3,2,1,10,2,3,8,0,1,7,2258,7.7226775164680035,8,8,1,10,0.5595238095238095,6,1.3333333333333333,225.8,3,1.0,0.125,0.8,1,1,0.25,0,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1206,42,0,647,4,4,2,45,3,2,1,5155,2253,7,13,3,4,0,9,3,4,6,4,1,5,5155,8.547916364059079,6,6,1,9,0.45816326530612245,7,1.6666666666666667,572.7777777777778,4,1.2,0.16666666666666666,0.6666666666666666,3,1,0.23076923076923078,1,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
1207,40,0,1469,9,4,4,35,3,1,2,3617,25063,8,14,3,4,1,3,2,3,1,1,0,0,3617,8.193676665955241,1,1,0,3,0.09829931972789116,8,2.0,1205.6666666666667,2,0.8,0.0,0.3333333333333333,2,2,0.21428571428571427,1,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False
1208,34,0,304,2,3,4,60,3,2,4,6274,18686,1,22,4,3,0,6,5,3,6,5,1,4,6274,8.744328763999984,6,6,1,6,0.2578231292517007,1,-0.3333333333333333,1045.6666666666667,3,1.0,0.16666666666666666,1.0,1,1,0.18181818181818182,0,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
1209,50,0,1099,29,4,2,88,2,4,3,17046,9314,0,15,3,2,1,28,2,3,27,10,15,7,17046,9.743729514150925,27,20,15,28,0.9527210884353742,0,-0.6666666666666666,608.7857142857143,3,2.0,0.5555555555555556,0.9642857142857143,1,1,0.2,0,False,True,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True
1210,45,0,1316,29,3,3,83,3,1,4,3452,9752,5,13,3,2,0,9,2,2,6,5,0,3,3452,8.146998697389993,6,6,0,9,0.45816326530612245,5,1.0,383.55555555555554,2,0.0,0.0,0.6666666666666666,2,1,0.23076923076923078,0,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
1211,21,1,156,12,3,3,90,4,1,2,2716,25422,1,15,3,4,0,1,0,3,1,0,0,0,2716,7.907283609426348,1,1,0,1,0.03537414965986395,1,-0.3333333333333333,2716.0,3,1.0,0.0,1.0,2,1,0.2,0,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
1212,37,0,1017,1,2,3,83,2,1,1,3920,18697,2,14,3,1,1,17,2,2,3,1,0,2,3920,8.27410200229233,3,3,0,17,0.7945578231292517,2,0.0,230.58823529411765,2,0.8,0.0,0.17647058823529413,0,1,0.21428571428571427,2,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False
1213,33,0,508,10,3,2,46,2,2,4,4682,4317,3,14,3,3,0,9,6,2,7,7,0,1,4682,8.451694209183541,7,7,0,9,0.45816326530612245,3,0.3333333333333333,520.2222222222222,2,0.6000000000000001,0.0,0.7777777777777778,1,2,0.21428571428571427,0,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False
1214,31,0,1276,2,1,4,59,1,1,4,1129,17536,1,11,3,3,3,1,4,3,1,0,0,0,1129,7.029972911706386,1,1,0,1,0.03537414965986395,1,-0.3333333333333333,1129.0,2,1.0,0.0,1.0,1,1,0.2727272727272727,1,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1215,29,0,459,24,2,4,73,2,1,4,2439,14753,1,24,4,2,0,1,3,2,1,0,1,0,2439,7.799753318287247,1,1,1,1,0.03537414965986395,1,-0.3333333333333333,2439.0,1,1.0,1.0,1.0,2,2,0.16666666666666666,1,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False
1216,47,0,202,2,2,3,33,3,4,4,16752,12982,1,11,3,3,1,26,3,2,26,14,3,0,16752,9.726332625693532,26,20,3,26,0.9384353741496598,1,-0.3333333333333333,644.3076923076923,1,1.2000000000000002,0.11538461538461539,1.0,1,1,0.2727272727272727,1,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False,False
1217,30,1,448,12,4,2,74,2,1,1,2033,14470,1,18,3,3,1,1,2,4,1,0,0,0,2033,7.617759576608505,1,1,0,1,0.03537414965986395,1,-0.3333333333333333,2033.0,4,1.0,0.0,1.0,2,2,0.16666666666666666,1,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1218,27,0,608,1,2,3,68,3,3,1,7412,6009,1,11,3,4,0,9,3,3,9,7,0,7,7412,8.910990494656719,9,9,0,9,0.45816326530612245,1,-0.3333333333333333,823.5555555555555,3,1.6,0.0,1.0,3,1,0.2727272727272727,1,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
1219,54,0,431,7,4,4,68,3,2,4,6854,15696,4,15,3,2,1,14,2,2,7,1,1,7,6854,8.832733591996416,7,7,1,14,0.7204081632653061,4,0.6666666666666666,489.57142857142856,2,1.8,0.14285714285714285,0.5,2,1,0.2,0,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False
1220,50,0,881,2,4,1,98,3,4,1,17924,4544,1,11,3,4,1,31,3,3,31,6,14,7,17924,9.793951665467821,31,20,14,31,0.972108843537415,1,-0.3333333333333333,578.1935483870968,3,2.8,0.45161290322580644,1.0,3,0,0.2727272727272727,2,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
1221,29,1,805,1,2,2,36,2,1,1,2319,6689,1,11,3,4,1,1,1,3,1,0,0,0,2319,7.749322464660356,1,1,0,1,0.03537414965986395,1,-0.3333333333333333,2319.0,2,1.0,0.0,1.0,3,1,0.2727272727272727,2,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
1222,36,0,329,16,4,3,98,2,2,1,5647,13494,4,13,3,1,2,11,3,2,3,2,0,2,5647,8.639056779173078,3,3,0,11,0.6404761904761904,4,0.6666666666666666,513.3636363636364,2,1.6,0.0,0.2727272727272727,0,1,0.23076923076923078,2,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False
1223,45,0,1339,7,3,2,59,3,3,1,9724,18787,2,17,3,3,1,25,2,3,1,0,0,0,9724,9.182455168486648,1,1,0,25,0.9289115646258503,2,0.0,388.96,3,3.0,0.0,0.04,2,1,0.17647058823529413,1,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
1224,50,1,562,8,2,2,50,3,2,3,6796,23452,3,14,3,1,1,18,4,3,4,3,1,3,6796,8.824236617346639,4,4,1,18,0.8149659863945579,3,0.3333333333333333,377.55555555555554,2,1.4,0.25,0.2222222222222222,2,2,0.21428571428571427,2,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False
1225,39,0,105,9,3,4,87,3,5,4,19431,15302,2,13,3,3,0,21,3,2,6,0,1,3,19431,9.874676470682008,6,6,1,21,0.8710884353741497,2,0.0,925.2857142857143,2,5.0,0.16666666666666666,0.2857142857142857,1,0,0.23076923076923078,0,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
1226,27,0,954,9,3,4,44,3,2,4,4105,5099,1,14,3,1,0,7,5,3,7,7,0,7,4105,8.32020459757888,7,7,0,7,0.32789115646258504,1,-0.3333333333333333,586.4285714285714,3,0.6000000000000001,0.0,1.0,3,1,0.21428571428571427,1,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False
1227,33,0,827,1,4,3,84,4,2,2,5488,20161,1,13,3,1,1,6,2,3,6,5,1,2,5488,8.610501368549889,6,6,1,6,0.2578231292517007,1,-0.3333333333333333,914.6666666666666,2,1.0,0.16666666666666666,1.0,1,2,0.23076923076923078,2,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False
1228,46,0,150,2,4,4,60,3,2,4,7379,17433,2,11,3,3,1,12,3,2,6,3,1,4,7379,8.906528917594517,6,6,1,12,0.669047619047619,2,0.0,614.9166666666666,2,1.4,0.16666666666666666,0.5,1,1,0.2727272727272727,0,False,True,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
1229,27,0,1297,5,2,4,53,3,1,4,2379,19826,0,14,3,3,0,6,3,2,5,4,0,2,2379,7.77485576666552,5,5,0,6,0.2578231292517007,0,-0.6666666666666666,396.5,1,0.19999999999999996,0.0,0.8333333333333334,1,2,0.21428571428571427,1,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
1230,55,0,478,2,3,3,60,2,5,1,19038,19805,8,12,3,2,3,34,2,3,1,0,0,0,19038,9.854244785957677,1,1,0,34,0.9877551020408163,8,2.0,559.9411764705883,3,5.0,0.0,0.029411764705882353,1,1,0.25,1,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False
1231,54,0,397,19,4,3,88,3,3,2,10725,6729,2,15,3,3,1,16,1,4,9,7,7,1,10725,9.280425979542871,9,9,7,16,0.7707482993197279,2,0.0,670.3125,4,1.6,0.7777777777777778,0.5625,1,1,0.2,0,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
1232,47,0,249,2,2,3,35,3,2,4,4537,17783,0,22,4,1,1,8,2,3,7,6,7,7,4537,8.420241665339788,7,7,7,8,0.3904761904761905,0,-0.6666666666666666,567.125,2,0.8,1.0,0.875,3,1,0.18181818181818182,2,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,True,False
1233,33,0,1216,8,4,3,39,3,2,3,7104,20431,0,12,3,4,0,6,3,3,5,0,1,2,7104,8.868554040531201,5,5,1,6,0.2578231292517007,0,-0.6666666666666666,1184.0,3,2.0,0.2,0.8333333333333334,1,1,0.25,0,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1234,35,0,607,9,3,4,66,2,3,3,10685,23457,1,20,4,2,1,17,2,3,17,14,5,15,10685,9.276689752517717,17,17,5,17,0.7945578231292517,1,-0.3333333333333333,628.5294117647059,2,0.20000000000000018,0.29411764705882354,1.0,1,1,0.2,1,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,True,False,False
1235,39,0,439,9,3,3,70,3,2,2,6782,8770,9,15,3,3,0,9,2,2,5,4,0,3,6782,8.82217476094608,5,5,0,9,0.45816326530612245,9,2.3333333333333335,753.5555555555555,2,1.2,0.0,0.5555555555555556,1,0,0.2,0,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1236,38,0,688,23,4,4,82,3,2,4,5745,18899,9,14,3,2,1,10,2,3,2,2,1,2,5745,8.656259239539235,2,2,1,10,0.5595238095238095,9,2.3333333333333335,574.5,3,1.6,0.5,0.2,2,1,0.21428571428571427,0,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1237,55,0,685,26,5,3,60,2,5,4,19586,23037,1,21,4,3,1,36,3,3,36,6,2,13,19586,9.882621359854744,36,20,2,36,0.9935374149659864,1,-0.3333333333333333,544.0555555555555,3,3.8,0.05555555555555555,1.0,1,1,0.19047619047619047,0,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False
1238,54,0,1082,2,4,3,41,2,3,3,10686,8392,6,11,3,2,1,13,4,3,9,4,7,0,10686,9.276783328524896,9,9,7,13,0.6976190476190476,6,1.3333333333333333,822.0,3,2.2,0.7777777777777778,0.6923076923076923,1,1,0.2727272727272727,0,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False
1239,37,0,1305,10,4,3,49,3,2,2,4197,21123,2,12,3,4,0,18,2,2,1,0,0,1,4197,8.342363500380579,1,1,0,18,0.8149659863945579,2,0.0,233.16666666666666,1,2.0,0.0,0.05555555555555555,2,1,0.25,1,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False
1240,20,0,805,3,3,1,87,2,1,3,3033,12828,1,12,3,1,0,2,2,2,2,2,1,2,3033,8.017637159908478,2,2,1,2,0.07346938775510205,1,-0.3333333333333333,1516.5,2,0.6,0.5,1.0,2,1,0.25,2,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
1241,40,0,720,16,4,1,51,2,2,3,5094,11983,6,14,3,4,0,10,6,3,1,0,0,0,5094,8.536014945656826,1,1,0,10,0.5595238095238095,6,1.3333333333333333,509.4,3,2.0,0.0,0.1,1,2,0.21428571428571427,1,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1242,51,0,237,9,3,4,83,3,5,2,19847,19196,4,24,4,1,1,31,5,2,29,10,11,10,19847,9.895858525371636,29,20,11,31,0.972108843537415,4,0.6666666666666666,640.2258064516129,1,3.0,0.3793103448275862,0.9354838709677419,1,2,0.16666666666666666,2,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True
1243,34,1,658,7,3,1,66,1,2,3,6074,22887,1,24,4,4,0,9,3,3,9,7,0,6,6074,8.711937268208748,9,9,0,9,0.45816326530612245,1,-0.3333333333333333,674.8888888888889,2,0.6000000000000001,0.0,1.0,1,2,0.16666666666666666,2,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
1244,34,0,401,1,3,4,86,2,1,2,3294,3708,5,17,3,1,1,7,2,2,5,4,0,2,3294,8.100161446936607,5,5,0,7,0.32789115646258504,5,1.0,470.57142857142856,2,0.19999999999999996,0.0,0.7142857142857143,1,1,0.17647058823529413,1,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
1245,42,0,319,24,3,4,56,3,3,1,7406,6950,1,21,4,4,1,10,5,2,10,9,5,8,7406,8.91018077801329,10,10,5,10,0.5595238095238095,1,-0.3333333333333333,740.6,1,1.2,0.5,1.0,3,1,0.19047619047619047,2,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False
1246,35,0,1180,2,2,2,90,3,2,4,5762,24442,2,14,3,3,1,15,6,3,7,7,1,7,5762,8.659213451436667,7,7,1,15,0.7445578231292517,2,0.0,384.1333333333333,3,0.6000000000000001,0.14285714285714285,0.4666666666666667,1,0,0.21428571428571427,0,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
1247,29,1,428,9,3,2,52,1,1,2,2760,14630,1,13,3,3,0,2,3,3,2,2,2,2,2760,7.923348211930154,2,2,2,2,0.07346938775510205,1,-0.3333333333333333,1380.0,3,0.6,1.0,1.0,1,1,0.23076923076923078,0,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
